Método das Secantes:
No intervalo [0,1]
	k	     xk				   f(xk)				   erro
	0	0.0000000000000000	3.0000000000000000	0.42264973081037427
	1	0.2727272727272727	2.276297570334863	0.4194555323475205
	2	1.1305500501917582	-12.071484390657249	0.2866950474598491
	3	0.4088221694457402	1.507873685552415	0.7840189380390798
	4	0.4889639900972652	0.8797223746638014	0.23867984935903813
	5	0.6012021587539599	-0.2754142420675061	0.19650122498860956
	6	0.5744416962217442	0.03242150394421728	0.16616228954080547
	7	0.5772601292750137	0.0010085222485063383	0.06463907686765569
	8	0.5773506158282381	-3.878797648848575e-06	0.01922083548193021
	9	0.5773502691484008	4.61296334464123e-10	0.0027304382263766414
