Método da Bisseção:

No intervalo [-1,0]
	k	    a				   b				   xk				   f(xk)				   erro
	1	-1.0	0.0	-1.0	-16.0	0.42264973081037427
	2	-1.0	-0.5	-0.5	1.09375	0.07735026918962573
	3	-0.75	-0.5	-0.75	-4.0283203125	0.17264973081037427
	4	-0.625	-0.5	-0.625	-0.866424560546875	0.04764973081037427
	5	-0.625	-0.5625	-0.5625	0.23814868927001953	0.014850269189625731
	6	-0.59375	-0.5625	-0.59375	-0.2800591289997101	0.01639973081037427
	7	-0.578125	-0.5625	-0.578125	-0.012820898555219173	0.0007747308103742689
	8	-0.578125	-0.5703125	-0.5703125	0.11465069479891099	0.007037769189625731
	9	-0.578125	-0.57421875	-0.57421875	0.0514173839974319	0.003131519189625731
	10	-0.578125	-0.576171875	-0.576171875	0.019424592815397546	0.001178394189625731
	11	-0.578125	-0.5771484375	-0.5771484375	0.0033335260685189994	0.00020183168962573106
	12	-0.57763671875	-0.5771484375	-0.57763671875	-0.004735755060816693	0.00028644956037426894
	13	-0.577392578125	-0.5771484375	-0.577392578125	-0.0006991331324472938	4.230893537426894e-05
	14	-0.577392578125	-0.5772705078125	-0.5772705078125	0.0013176916300521313	7.976137712573106e-05
	15	-0.577392578125	-0.57733154296875	-0.57733154296875	0.0003094030616663801	1.872622087573106e-05
	16	-0.577362060546875	-0.57733154296875	-0.577362060546875	-0.00019483407937936903	1.1791357249268941e-05
	17	-0.577362060546875	-0.5773468017578125	-0.5773468017578125	5.729222979677928e-05	3.467431813231059e-06
	18	-0.5773544311523438	-0.5773468017578125	-0.5773544311523438	-6.876899008378956e-05	4.161962718018941e-06
	19	-0.5773506164550781	-0.5773468017578125	-0.5773506164550781	-5.737896472179926e-06	3.4726545239394113e-07
	20	-0.5773506164550781	-0.5773487091064453	-0.5773487091064453	2.577728757957587e-05	1.5600831804185589e-06
	21	-0.5773506164550781	-0.5773496627807617	-0.5773496627807617	1.0019725783294575e-05	6.064088640123089e-07

No intervalo [0,1]
	k	    a				   b				   xk				   f(xk)				   erro
	1	0.0	1.0	0.0	3.0	0.5773502691896257
	2	0.5	1.0	0.5	0.78125	0.07735026918962573
	3	0.5	0.75	0.75	-2.4169921875	0.17264973081037427
	4	0.5	0.625	0.625	-0.567657470703125	0.04764973081037427
	5	0.5625	0.625	0.5625	0.16294384002685547	0.014850269189625731
	6	0.5625	0.59375	0.59375	-0.18751785159111023	0.01639973081037427
	7	0.5625	0.578125	0.578125	-0.008677900768816471	0.0007747308103742689
	8	0.5703125	0.578125	0.5703125	0.07802268289378844	0.007037769189625731
	9	0.57421875	0.578125	0.57421875	0.03489638848350296	0.003131519189625731
	10	0.576171875	0.578125	0.576171875	0.013165439477830887	0.001178394189625731
	11	0.5771484375	0.578125	0.5771484375	0.002257842799889609	0.00020183168962573106
	12	0.5771484375	0.57763671875	0.57763671875	-0.0032065075551672706	0.00028644956037426894
	13	0.5771484375	0.577392578125	0.577392578125	-0.00047345240382679066	4.230893537426894e-05
	14	0.5772705078125	0.577392578125	0.5772705078125	0.0008924151435469874	7.976137712573106e-05
	15	0.57733154296875	0.577392578125	0.57733154296875	0.0002095363622309776	1.872622087573106e-05
	16	0.57733154296875	0.577362060546875	0.577362060546875	-0.00013194427195628577	1.1791357249268941e-05
	17	0.5773468017578125	0.577362060546875	0.5773468017578125	3.879948225460339e-05	3.467431813231059e-06
	18	0.5773468017578125	0.5773544311523438	0.5773544311523438	-4.6571535559980504e-05	4.161962718018941e-06
	19	0.5773468017578125	0.5773506164550781	0.5773506164550781	-3.8858118314166745e-06	3.4726545239394113e-07
	20	0.5773487091064453	0.5773506164550781	0.5773487091064453	1.7456888916633773e-05	1.5600831804185589e-06
	21	0.5773496627807617	0.5773506164550781	0.5773496627807617	6.7855519687576304e-06	6.064088640123089e-07
